label,pixel_acc,iou,dice,precision,recall
ILSVRC2012_val_00009232,0.7530093789100647,0.7530093789100647,0.8591048121452332,1.0,0.7530093789100647
ILSVRC2012_val_00042281,0.9061703085899353,0.6865095496177673,0.8141187429428101,0.9930649399757385,0.6898166537284851
ILSVRC2012_val_00029177,0.8955078125,0.5572912096977234,0.715718686580658,0.5572912096977234,1.0
ILSVRC2012_val_00031684,0.9572305679321289,0.7837129831314087,0.8787433505058289,0.8915386199951172,0.866310179233551
ILSVRC2012_val_00027439,0.9397521018981934,0.8901326656341553,0.9418731927871704,0.916273832321167,0.9689440727233887
ILSVRC2012_val_00047434,0.8976402878761292,0.8332792520523071,0.909058690071106,0.9883720874786377,0.8415289521217346
ILSVRC2012_val_00043159,0.8176219463348389,0.6967055797576904,0.8212450742721558,0.9735099077224731,0.7101688981056213
ILSVRC2012_val_00042047,0.9842953085899353,0.5497142672538757,0.7094395160675049,0.583737850189209,0.9041353464126587
ILSVRC2012_val_00003023,0.9066087603569031,0.6057546734809875,0.754479706287384,0.7334963083267212,0.7766990065574646
ILSVRC2012_val_00031977,0.5325055718421936,0.38248300552368164,0.5533276200294495,0.8038174510002136,0.4218641221523285
ILSVRC2012_val_00048800,0.8319515585899353,0.7699694633483887,0.8700370192527771,0.8899539709091187,0.85099196434021
ILSVRC2012_val_00043197,0.8402025103569031,0.7015225291252136,0.8245821595191956,0.9370027780532837,0.7362478375434875
ILSVRC2012_val_00047609,0.6782127022743225,0.35390156507492065,0.5227877497673035,0.9969563484191895,0.3542843461036682
ILSVRC2012_val_00027788,0.8988161683082581,0.8291837573051453,0.9066161513328552,0.9284583926200867,0.8857779502868652
ILSVRC2012_val_00001887,0.9263193607330322,0.7884042859077454,0.8816846609115601,0.7884042859077454,1.0
ILSVRC2012_val_00031540,0.8160275816917419,0.6917245388031006,0.8177744150161743,0.9363500475883484,0.7258550524711609
ILSVRC2012_val_00016030,0.8563257455825806,0.7309572696685791,0.844569981098175,0.9714314341545105,0.7470155358314514
ILSVRC2012_val_00018807,0.8020567893981934,0.7430936098098755,0.85261470079422,0.9234330058097839,0.7918848991394043
ILSVRC2012_val_00042786,0.5525948405265808,0.22345982491970062,0.36529162526130676,0.9141077995300293,0.22825242578983307
ILSVRC2012_val_00024769,0.6740872263908386,0.22783076763153076,0.37111103534698486,0.9987580180168152,0.2278953343629837
ILSVRC2012_val_00028445,0.890226423740387,0.633093535900116,0.7753304243087769,0.655086874961853,0.9496402740478516
ILSVRC2012_val_00025831,0.16759008169174194,0.14206190407276154,0.2487814575433731,0.9892719388008118,0.14228110015392303
ILSVRC2012_val_00030896,0.8700175285339355,0.7469248175621033,0.8551310300827026,0.9426542520523071,0.7824797034263611
ILSVRC2012_val_00040520,0.8430524468421936,0.5533941984176636,0.712496817111969,0.7563754916191101,0.6734299659729004
ILSVRC2012_val_00032657,0.8773716688156128,0.5822243094444275,0.7359567284584045,0.6219627261161804,0.9011139273643494
ILSVRC2012_val_00016993,0.8968630433082581,0.8286253809928894,0.9062822461128235,0.9431586861610413,0.8721809983253479
ILSVRC2012_val_00020108,0.8973612785339355,0.7441120743751526,0.8532847166061401,0.797996461391449,0.9168044328689575
ILSVRC2012_val_00027376,0.7058155536651611,0.5903477072715759,0.7424134016036987,0.8608660697937012,0.6526154279708862
ILSVRC2012_val_00025040,0.971101701259613,0.7988904118537903,0.8882035613059998,0.913705587387085,0.864086389541626
ILSVRC2012_val_00047923,0.6875996589660645,0.4190356135368347,0.590592086315155,0.8639107346534729,0.4486508071422577
ILSVRC2012_val_00001053,0.7685546875,0.4681718349456787,0.637761652469635,0.7254470586776733,0.5689876079559326
ILSVRC2012_val_00008960,0.940449595451355,0.7899177670478821,0.8826302289962769,0.9727272987365723,0.8078084588050842
ILSVRC2012_val_00011053,0.7462133169174194,0.5378696918487549,0.6994997262954712,0.975900411605835,0.5451101660728455
ILSVRC2012_val_00033616,0.5341398119926453,0.07392734289169312,0.13767661154270172,0.7675853371620178,0.07562003284692764
ILSVRC2012_val_00009854,0.8655931353569031,0.5970844626426697,0.747718095779419,0.8248596787452698,0.6837711930274963
ILSVRC2012_val_00001618,0.8157884478569031,0.38198715448379517,0.5528085827827454,0.9524841904640198,0.3894076645374298
ILSVRC2012_val_00047194,0.7314851880073547,0.4319743812084198,0.6033269762992859,0.9176892042160034,0.44938597083091736
ILSVRC2012_val_00035039,0.9525669813156128,0.7627118825912476,0.8653846383094788,0.9141969680786133,0.8215206265449524
ILSVRC2012_val_00020726,0.8661312460899353,0.744240939617157,0.853369414806366,0.9276256561279297,0.7901204824447632
ILSVRC2012_val_00036407,0.7615991830825806,0.12762543559074402,0.22636140882968903,0.7969034314155579,0.13191618025302887
ILSVRC2012_val_00048913,0.7580915093421936,0.4660155773162842,0.6357579827308655,0.4872361123561859,0.9145299196243286
ILSVRC2012_val_00035981,0.766023576259613,0.5546451210975647,0.7135327458381653,0.8544296622276306,0.6125261783599854
ILSVRC2012_val_00001370,0.5848214030265808,0.5462031364440918,0.7065088748931885,0.9950000047683716,0.5477064251899719
ILSVRC2012_val_00011721,0.8996531963348389,0.6608285903930664,0.7957817912101746,0.6689396500587463,0.9819819927215576
ILSVRC2012_val_00006165,0.8798828125,0.48706382513046265,0.6550678014755249,0.48706382513046265,1.0
ILSVRC2012_val_00026786,0.8092115521430969,0.6809957027435303,0.8102289438247681,0.8501185774803162,0.7739149928092957
ILSVRC2012_val_00004118,0.7584103941917419,0.7452130317687988,0.8540080785751343,0.8685267567634583,0.8399668335914612
ILSVRC2012_val_00040241,0.29948580265045166,0.22059117257595062,0.3614497184753418,0.9380480647087097,0.22385238111019135
ILSVRC2012_val_00004140,0.4791533946990967,0.3538864850997925,0.5227712392807007,0.907097578048706,0.36719512939453125
ILSVRC2012_val_00008805,0.7687938213348389,0.5867559313774109,0.7395667433738708,0.5927525162696838,0.9830508232116699
ILSVRC2012_val_00043063,0.6312779188156128,0.5536227226257324,0.7126861810684204,0.5536227226257324,1.0
ILSVRC2012_val_00035451,0.7571946978569031,0.6299772262573242,0.7729889750480652,0.8435479402542114,0.7133227586746216
ILSVRC2012_val_00002041,0.5935706496238708,0.44909095764160156,0.6198244094848633,0.8901263475418091,0.475446879863739
ILSVRC2012_val_00024685,0.5260084271430969,0.3815207779407501,0.5523200035095215,0.8750969171524048,0.40349283814430237
